zbedrock,n_baseflow,precip_repartition_nonglc_all_rain_t,bsw_sf,d_max,interception_fraction,leafcn,cv,upplim_destruct_metamorph,medlynslope,FMAX,om_frac_sf,accum_factor,watsat_sf,n_melt_coef,maximum_leaf_wetted_fraction,slopebeta,fff,precip_repartition_glc_all_snow_t,jmaxb0,kmax,precip_repartition_nonglc_all_snow_t,hksat_sf,e_ice,baseflow_scalar,zsno,sucsat_sf,liq_canopy_storage_scalar,precip_repartition_glc_all_rain_t
,,,,0.0006155998528085715,0.06259786672451219,,0.023900999674789442,,0.0042993047564685105,0.019152519118326616,,,0.27138740634469494,,,0.00547667773224855,0.00895510101007525,,0.0005366049286781004,0.0016306690200789497,,0.030325082266828316,0.1223604480987721,,0.0013554927089190637,0.06036523828615799,0.01075322056932389,
,,,,0.0071039397764178225,0.06635987633212546,,0.0020780349274221264,,0.028888074907370623,0.05657917814797729,,,0.09171421801530125,,,0.021428536443844473,0.009149940421980354,,0.012532709968560424,0.0006714398237274436,,0.11152488211245927,0.032713296635881316,,0.00536056195043062,0.04447289196075746,0.0026646981221062796,
,,,0.022882842184307722,0.006330205704200161,0.11890506268405872,,0.003727506883297423,,0.13955939092219122,0.002683586628882251,,,0.01749253413764113,,,,0.02086779713561587,,0.05845312796828763,0.007025837013247783,,0.002207754268540592,,,0.0005344642009561133,0.0038863138914838956,0.10290618705959279,
,,,,0.00411288355816703,0.003524137886140958,,0.0035596407762322076,,0.02712967944630275,0.037370142106894766,,,0.30877936647498117,,,0.003062489313773988,0.011922758971280993,,0.0010614117960959912,0.001445153759681066,,0.011560081408347283,0.03746305573049393,,0.0007978356759737264,0.06346496283117653,0.012923473941732056,
,,,,0.008610008533375464,0.00680217770509506,,0.011265449483632922,,0.0197692056143401,0.014459380727293573,,,0.24358365756794031,,,0.02052002258993314,0.003993681365181632,,0.005448439611865638,0.07898599057037789,,0.01021723307074433,0.06939825662525856,,0.0007214194140392626,0.1294594259869619,0.023421228977083725,
,,,,0.0005073797962450251,0.005232114783393231,,0.0005505456643912525,,0.0011720673303049322,0.04555546488018448,,,0.2840068099404652,,,0.015399537430003924,0.03501031029103924,,0.001409555615446402,0.0005854447336421725,,0.0005010228907773268,0.13852477432822913,,0.0005263573028748925,0.04898830589717125,0.010802858259015441,
,,,,0.006868511565346851,0.005426435026170195,,0.00108371257116936,,0.0052387919224361,0.027367332491478852,,,0.20531957514066773,,,0.029361255493009563,0.03172898238952877,,0.0338401116227706,0.002532440520127145,,0.003276277695261659,0.15505369810375277,,0.0007942571648762466,0.07069864343597637,0.08238190194165136,
,,,,0.0008763683488548515,0.008759506592382837,,0.0024834470102692084,,0.018455953595505937,0.0015335032532954166,,,0.3425039242949657,,,0.0271827812634438,0.013065670922835067,,0.0007882638605841339,0.0005184532110300439,,0.01628259737632026,0.12371341770340896,,0.0097156556654601,0.09013681268176954,0.001548255472324402,
,,,,0.0005578263914738199,0.03757189403319471,,0.02759517465886453,,0.05931472423754473,0.048997122452375884,,,0.16748256836919914,,,0.0038205225113781822,0.01689444268732465,,0.004148627260242319,0.0013537517853481997,,0.08903895981523688,0.06677327846240018,,0.004469141769559254,0.08304044141956998,0.04587693868094055,
,,,,0.01756795935256502,0.03260419274189889,,0.01924592639839609,,0.10876351448324692,0.02114831099808247,,,0.0755119542415841,,,0.012881395481120704,0.0020946555230445295,,0.03504349340272433,0.001981854524579931,,0.24583967163980672,0.07610757812916913,,0.003510307922954869,0.12688868783553767,0.0473854037763182,
,,,0.0005271996450757964,0.0281603904647698,0.14482158254855831,,0.00844432813316814,,0.20695224436283988,0.001205005316387506,,,0.025821119677352417,,,,0.011744718583366476,,0.006077119497690291,0.009845836168263367,,0.03859268513384995,,,0.0012354457239022582,0.00429530117801411,0.14046696521410512,
,,,,0.0008956157492010621,0.00796886730887773,,0.0011596863875217897,,0.018354491969651464,0.007447552163447872,,,0.3360708506112762,,,0.0019398063094073093,0.01653601935659498,,0.0006102025796398124,0.0007214166791274727,,0.028011484074557984,0.010064542170378266,,0.009045256930646428,0.04970711923344951,0.010055103196128536,
,,,,-999.0,-999.0,,-999.0,,-999.0,-999.0,,,-999.0,,,-999.0,-999.0,,-999.0,-999.0,,-999.0,-999.0,,-999.0,-999.0,-999.0,
,,,,0.006094360467983216,0.03749702173359556,,0.0005448577138298426,,0.016925504666036536,0.009231927987086264,,,0.2968817531531548,,,0.0010378494778914644,0.014065403592978917,,0.0007498284747869341,0.0036749811870370594,,0.029263468443858638,0.031781790843640766,,0.001241985818064691,0.007036394268671501,0.05391189939150817,
,,,,0.0024431176066696523,0.0442300736411903,,0.002417334235225922,,0.02348009626628316,0.017549909790712713,,,0.4303528412083024,,,0.011661527530999851,0.0772273960415691,,0.013451149525927302,0.013872093778725909,,0.017295406946770498,0.002584905046336061,,0.0077318044856659225,0.03382439846746102,0.022701063786759297,
,,,,0.005127841611560297,0.037286750276025335,,0.004684165546212662,,0.06947978762628934,0.015777853923922877,,,0.3809271891302064,,,0.0009534656201542737,0.0020033267744893426,,0.027955829185278214,0.009932534875247902,,0.017391829428534778,0.006069230220319243,,0.00532858298062312,0.00819319231765895,0.015216427256789873,
,,,,0.0008032040604895171,0.033280937577864426,,0.009978668530375257,,0.022184665602809496,0.0274358819107959,,,0.5070019141795026,,,0.0015055307853626574,0.006647045961134366,,0.011179949700370279,0.00929357157348902,,0.002309730483151473,0.003313684963501626,,0.0006203115312205358,0.003135177728922748,0.061528368050621784,
,,,,0.003141077875776884,0.007323926154212922,,0.0008402074111918987,,0.008979824097120219,0.0015384956439960767,,,0.5525149772101964,,,0.003387038415187295,0.0012767218052227203,,0.016520120339797006,0.0010396787391605345,,0.013805065342037896,0.0005346480891738634,,0.0013827247100843066,0.001898335317381639,0.01652298549467363,
,0.0036115492103731715,,,,0.015593034396537298,,,0.024062049261721678,0.009845250430299077,0.0923206194243011,,,0.21040467373479885,,,0.03723653691788754,0.30689745983418854,,,0.0009285563742341572,,0.0498337085125939,0.10329991087132169,0.0038582892211915984,0.009572602530266809,0.0005381466841068099,0.03891886976318374,
,0.0008813514062028915,,,,0.012565995426426205,,,0.013615574113472372,0.01477450295883211,0.04961295953980457,,,0.4348017600312632,,,0.0028554510784440878,0.19940522588097084,,,0.013056500440798697,,0.054456410909057,0.08881840548098648,0.0012676403763330726,0.0012202988567362265,0.03101179536658147,0.006710248654258085,
,0.0008833545044135209,,,,0.0005321244520183373,,,0.039625715033710165,0.04706668199249522,0.0037188116147016314,,,0.3848704332499782,,,0.000545262643272833,0.05967442044096435,,,0.004722896978509842,,0.0032844170169034166,0.0005153283314525828,0.0007332078396096522,0.0006067111714262504,0.12506259003443185,0.0038520399147095375,
,0.0005807142723163998,,,,0.0014938022099849873,,,0.08983566484198567,0.029982993106850472,0.022668395984627228,,,0.3854133578352845,,,0.0006493797968879067,0.1785430587640908,,,0.011018812418737041,,0.025905343637347266,0.013421196506400251,0.0005081293941114646,0.006985238916558602,0.09738085634095026,0.0007377370464904739,
,0.0005165117964205134,,,,0.008297225368355013,,,0.03211589736578597,0.005878695532249377,0.016850405380299673,,,0.27437266162491203,,,0.011928464757914837,0.18469550503651477,,,0.0012110422169004428,,0.01084483876530608,0.07228109864112878,0.008457293243545551,0.0011388874571083346,0.022040042480408757,0.000510689993013987,
,0.009304726181842058,,,,0.017518335722557832,,,0.030866603430086795,0.009175347690670608,0.010964644046131386,,,0.3472925491165412,,,0.017375896682434756,0.1480564860400122,,,0.0006940670822931044,,0.0026218054265474953,0.14962364866698613,0.0034337568555984077,0.00071844802740614,0.01554138856895534,0.02259125324744207,
,0.007461771674728603,,,,0.036915972935176976,,,0.025819622853900215,0.026553375444298807,0.0865660915401448,,,0.33313526149570855,,,0.008314480422477085,0.20983507210811456,,,0.004834877529217043,,0.01204623461805278,0.053314553483536475,0.0027052395906551844,0.0012334534620571252,0.020336441075203514,0.028598758682384786,
,0.0016029513554167343,,,,0.035780551767983525,,,0.008303262253591605,0.04918270904266945,0.045673103718775795,,,0.4047760830241745,,,0.0048533041394711015,0.28479450066450246,,,0.0011581177371868003,,0.015581234535001492,0.0006714513509585493,0.0016595476782023826,0.005315667806064716,0.026066310410229748,0.035076703028731476,
,0.0009954772249204614,,,,0.036626466533216676,0.009747933162839822,0.003352389346655082,0.0010446273307929612,0.034594487812304044,0.11506359807035008,,,0.224731698801313,,0.0005623646552627494,0.021622377346078726,0.16032550278226132,,0.013774253481098793,0.020018357640257615,,0.001095157499300528,0.12909566752230495,,0.0015794839253279096,0.0595719238482541,,
,0.0009045521088249202,,,,0.031218381205899093,0.022086454674948627,0.0026090330593918276,0.006046542280381592,0.030112757107404752,0.018974717696790926,,,0.3853995860591053,,0.0180075946721696,0.004436635738800443,0.08021835042126116,,0.0005074381401369637,0.03189592921567433,,0.04721761604270575,0.14792363981401627,,0.0024585470674360847,0.07595530461442339,,
,0.005471906655189476,,,,0.01414700883326258,0.003991096135243308,0.007148358063137478,0.015738473472980265,0.004989076938791105,0.012077884974238633,,,0.4339781876336385,,0.0021626676605352047,0.07391825917936548,0.06731481186495741,,0.0006270138803731898,0.0006097685135980544,,0.006689402514059566,0.10167413567716314,,0.000653174134784705,0.01861773524295909,,
,0.020155088430292824,,,,0.0005066968109620358,0.0012429672359579916,0.014744436481145254,0.03334865140141868,0.006287452253326626,0.10710298756275051,,,0.40727834999345824,,0.0009486763732764167,0.025461194624071273,0.06216433494068552,,0.0013353406165648005,0.0015747517379620561,,0.003267894483544666,0.12672131147058463,,0.003723772781149211,0.005389294530690576,,
,0.002440208209372368,,,,0.00669530984110929,0.0018168828420233787,0.022818887102134495,0.006641954315043214,0.020872809605612698,0.05813648339059348,,,0.4399723286513102,,0.0033811290862667326,0.011479079670959066,0.1071274548975339,,0.0012099746932228684,0.008445198878253388,,0.017286240880712598,0.08206260959480893,,0.0009110734471585353,0.029725845524904794,,
,0.0008515497491776422,,,,0.009446427288873155,0.007022445127263465,0.0011710068320063985,0.004689108032232729,0.0037378323470121863,0.042625640801105175,,,0.5788809382035717,,0.007188609451683227,0.004935343676262228,0.19580955094370708,,0.012609275258262343,0.023124425073522983,,0.002437231204707829,0.001404286333889155,,0.0005513058982141721,0.02398622053861033,,
,0.005494207006515498,,,,0.004723075014319122,0.003707604290865959,0.001101810401996415,0.0019102916145233575,0.028263406812822734,0.0008144865581381975,,,0.5016149768445171,,0.004921897516009624,0.04300988045386908,0.08375691717365755,,0.0012684446959396888,0.007506289607453121,,0.021690525420093015,0.0009528962748750058,,0.004805297034999714,0.034473366069899924,,
,0.05959396838121245,,,,0.004425667969746774,0.0034061242780042125,0.0005530878490519774,0.00135941949046952,0.08387342049697377,0.06119917676509049,,,0.35911247870676194,,0.0005462632974007278,0.011607291937788682,0.11913405266352389,,0.009314429268163555,0.0011167698307827125,,0.022131039927281958,0.03664171347209235,,0.000541552021493832,0.021451278975943847,,
,,,,,0.08705845015629067,,,0.0010621074588880353,0.032758844032794186,0.10554604523749311,,,0.04791566260818271,0.020659707246362066,,0.09322364092989185,0.17425351034282835,,,0.020465906851343998,,0.08751794754910332,0.07689673764825129,,0.0005810656771000405,0.008694028213536674,0.027733743059367464,
,,,,,0.018057738046653643,,,0.0005808353388837847,0.009434958728199157,0.08891651890506229,,,0.3397018915368836,0.004883530794554244,,0.03748840097243655,0.1831860926885984,,,0.01524328140901334,,0.029238684007762288,0.0630720484936032,,0.003950383421747385,0.06206978709169996,0.013668765228748922,
,,,,,0.019581672901235175,,,0.002617972408086884,0.050131605240310524,0.050615175975899526,,,0.26695871903429924,0.0006604777670058525,,0.054817813829205274,0.21869547152647148,,,0.017063413415166206,,0.03279783052140756,0.014762644240188007,,0.009903680725044856,0.02489980868584785,0.03221817625888208,
,,,,,0.01603984103244641,,,0.00567640780383926,0.030029368793146365,0.13311726904505225,,,0.2934638224197908,0.008050045858343189,,0.01246841537967114,0.3629874241447854,,,0.000932453789739536,,0.01572897991827562,0.020114820019942112,,0.0005513748375525246,0.00454451574592669,0.004741229054899018,
,0.0005167816935526263,,,,0.0007513139021798964,0.00718117629905828,0.0051163438083545515,0.015352976067535468,0.01448409175288701,0.04820288648097301,,,0.20791605615086695,,0.0005191781049616439,0.1171874751997747,0.08636428174238184,,0.0046162098736634285,0.011747118925190482,,0.03968715932838787,0.13775416611321042,,0.0027002780492594207,0.024882376227257773,,
,0.0023120645619126466,,,,0.0013071384427075093,0.00394510297408372,0.005446944662003121,0.003115388720975765,0.00841107290791413,0.13627388939914967,,,0.35928400698775026,,0.0008854981808920735,0.007193050700272097,0.12634314076946934,,0.002866541570980767,0.00227588091987995,,0.014522032193119226,0.11261335755193089,,0.0009349903933756651,0.05078872556317953,,
,0.0027742102606206735,,,,0.005067145846328288,0.0006576318839896643,0.0010289787240647492,0.0022392842589629303,0.020862224880231657,0.0702847474919601,,,0.3513344052136198,,0.0019836085605079885,0.009680453834459616,0.08446520306291659,,0.0047550423092889696,0.040366309060959414,,0.025918506509362494,0.1334837173216438,,0.014734772175897705,0.019414030107735323,,
,,,,,0.011169719767712713,,,0.0014354821482349754,0.005806276760405664,0.026709911787835213,,,0.2754577177105899,0.003568231089149276,,0.10355302353060002,0.129120905349051,,,0.0014977277157182188,,0.015104451013688878,0.16120525784155018,,0.0006562187393885068,0.002996139447885437,0.015986400049779314,
,0.0006315596166002278,,,,0.039815097819005434,0.05639315638190065,0.00235733695720837,0.0036877425879316313,0.21654850644545462,0.038194549949956066,,,0.06431295859160137,,0.0026720887600126713,0.027523091988093086,0.07135889297623253,,0.03695063916789708,0.2918845415620383,,0.0005651141581905991,0.05183988453280179,,0.0009558395570954324,0.017830467266743106,,
,0.0005376116203784861,,,,0.002557077042963411,0.002347683177991499,0.0004979947052815775,0.006472552325106082,0.014272828726478583,0.022577140622151076,,,0.4353947818735557,,0.0034069983095811325,0.004925121627154998,0.171561528268177,,0.0010933942991857317,0.006452050450941378,,0.06704109903848607,0.003965289067895896,,0.004608325685379577,0.07816518561730917,,
,0.0005682413204082977,,,,0.0005527649953825425,0.05150460139244063,0.0008440831435390183,0.0008752924723981673,0.0006027809878065537,0.006941912011695821,,,0.6587264062144143,,0.0005367045531699038,0.002419364100833775,0.10046783787785328,,0.00294206145470051,0.0005997837496279783,,0.020619523910147652,0.031020365391175145,,0.0011182800345618845,0.041732785717539446,,
,0.0067921833464977,,,,0.0007012951161341946,0.0013678024914179192,0.0014913687727200634,0.007736482575579353,0.023511556760155983,0.043201203650069984,,,0.5588181915182575,,0.0006228781778140241,0.0017336221970830885,0.08899998189344095,,0.0005476741550315922,0.005346497048591385,,0.015765808136472433,0.029902406707363258,,0.0008166904368950158,0.01557724525569316,,
,0.0006014037813951254,,,,0.027811535686045784,0.0005834752524080791,0.003359419921310649,0.0008101511878916755,0.029183382312545497,0.0394745835884221,,,0.16146495622650286,,0.0005083606554601219,0.11889384322643584,0.046953388929191986,,0.009827347132097672,0.0435145356478531,,0.0021581202064082836,0.1638064585754039,,0.002471408287785939,0.04487636525041675,,
,0.0005921064720567085,,,,0.014915812756949262,0.020107384202691835,0.0035435708294019436,0.006111071103191554,0.043171368196102206,0.1210191457219499,,,0.20203945073535906,,0.007639142794925122,0.04430574332108036,0.044115250938468346,,0.01953058144700693,0.09251124252738979,,0.001033255306944589,0.22504971282105637,,0.053967761368398544,0.08125935275042524,,
,0.0011812593387076024,,,,0.009251467799128929,0.036122495775558185,0.0006849391920531368,0.001817898744459659,0.011702478285630495,0.11535988090051826,,,0.5279017299935068,,0.0023949539436467415,0.005967910896932371,0.09118555522168395,,0.004032110732900681,0.00420557966052793,,0.02720959093793664,0.02293860613965298,,0.0071892933153398725,0.0015569748075231376,,
,0.000757205050696836,,,,0.0023014098780609967,0.0006085714079215575,0.006656572433285533,0.0007559931436925078,0.010894182501468347,0.007483263295247323,,,0.43281503030743446,,0.003230787931049313,0.0005734870273024238,0.0813475796959223,,0.005113887634951454,0.0008048085283801075,,0.03916966964904639,0.0012941719120492178,,0.0010304305278464015,0.0027371635991675393,,
,0.0026511310060149977,,,,0.0005370787986672472,0.0004938790504398713,0.0005188678628434503,0.0008318046819631679,0.007092900808792854,0.20269855118445318,,,0.561143273714316,,0.004743315900208861,0.007358850419076241,0.0030621393406595598,,0.005123320552861139,0.0006090562796183837,,0.017102133526846076,0.06330354271010963,,0.0005210667968977695,0.056159660185818625,,
0.0005465325707149356,,,,0.0452665051129159,0.0006061677781721728,0.014679176791654234,0.008968209189405328,0.0005613673295283406,0.05813897549364447,0.0032826629693020835,,,0.10091915873973797,,,,0.11203143779068825,,0.0037220712551776693,0.023872130358124053,,0.011803404954322748,0.004931174440231896,,,0.010641903440976083,,
0.0005063457840697941,,,,0.002157484309011121,0.03808309174784106,0.07218603017047112,0.0015405792258820089,0.0012958071760507265,0.08676526673751507,0.014175791049516022,,,0.2812831504554593,,,,0.06049204988419331,,0.0017019618382156394,0.0019292930345933448,,0.007879914928137222,0.0005679530128252955,,,0.029990714488512378,,
0.000825622356959417,,,,0.018188774978737627,0.0014873907726544746,0.07632754909386594,0.03736418411602822,0.02180219879160983,0.11823615629785533,0.010507854681906504,,,0.07433266626936992,,,,0.0858059389433208,,0.01811750447102387,0.06490125736488316,,0.014561335539291634,0.012099481291167797,,,0.0013219027592850723,,
0.010011612859144908,,,,0.0008921175031205247,0.01231113237504581,0.002523079537985774,0.014228366571323703,0.03724004994112519,0.00182448793139286,0.008469810417540316,,,0.2900568596439333,,,,0.13572694738538596,,0.0102941204382648,0.00433479378472444,,0.05504623581546703,0.015857069052057953,,,0.08706365987706205,,
,0.0009421318418519194,,,,0.0006472145968122873,0.03728689800654887,0.0008940311269304423,0.0015657999983467688,0.011698270279434672,0.004202910601170475,,,0.49502772716802096,,0.02089933193533655,0.002425174372368222,0.08888031888952305,,0.010855385719190175,0.01709324015065849,,0.02296828422234161,0.025488733086125735,,0.002399708738480401,0.03712426848341309,,
,0.0011907288389604602,,,,0.0016073095930870503,0.016712847942938404,0.0006668567354544156,0.0026445100873519587,0.007177622853738188,0.010294612769899701,,,0.7047766713968859,,0.0005575707583038252,0.003369580641010918,0.1369822997234739,,0.0022459920653154046,0.004641844011348284,,0.02083766751206083,0.0018159750386133708,,0.001112906612731936,0.029444624797565135,,
,0.041664747985489414,,,,0.0005867469956078197,0.0057597345048804255,0.0013931653669352732,0.0034079355443368425,0.004003402164981038,0.011376741533795082,,,0.4714258277167792,,0.0007793641880293397,0.0047858583410145565,0.05759910262815999,,0.0021123549185176793,0.016454780403044936,,0.09390296426648749,0.0014694120897890087,,0.005529288551495327,0.05323671297478306,,
,0.0005293710289487612,,,,0.01825699957455575,0.003908738803799258,0.00197673918740867,0.0021180645003931607,0.009627932513938413,0.06753143581359237,,,0.4238993218341434,,0.002083766304110365,0.005753671682034535,0.05035002255759567,,0.005187802689697031,0.0014715131750665197,,0.12758600497822079,0.04457987988041691,,0.01062732688213919,0.02455458890509158,,
,,,,,0.06577141240997919,,,0.0006391722842138366,0.09688767576141208,0.0890728003074377,,,0.014203053888863578,0.005283264031018745,,0.06268820279679374,0.0176047367194347,,,0.009066469230580207,,0.31368407189508973,0.03936513736449378,,0.006436103595422246,0.007848554881468366,0.018010719054526565,
,,,,,0.025607315247190083,,,0.0015852718686527498,0.004749447564455255,0.07906221501064481,,,0.06640090128800788,0.003089978451653402,,0.10172666735727257,0.14652755717756902,,,0.03477542922510831,,0.18009266966454496,0.18411025240135143,,0.0036118340191158755,0.027110668665419835,0.007659276468719782,
,,,,,0.07774164398936116,,,0.0018449328496421835,0.02164566217000674,0.169306859663916,,,0.019449481942897223,0.0007650927135657436,,0.05487302176939153,0.10556531606086382,,,0.03285525705838869,,0.2691162946498378,0.0005509663135147513,,0.0010114165142646604,0.01778183724172701,0.016055901355736667,
,,,,,0.03900492254643014,,,0.0014192397688850284,0.004589763998067609,0.10264165587688136,,,0.06914708458172109,0.001443031995548125,,0.12085316340180152,0.02548057961862421,,,0.019876490864308382,,0.299846502187824,0.07150837922079799,,0.0009831869261392148,0.0024287903939907525,0.0016733635264176872,
,,,,,0.049988076452388716,,,0.005455007723140362,0.044548196184392985,0.024918961779694895,,,0.09827657051465749,0.0005814089116034395,,0.09772116575653082,0.11388799424474774,,,0.025398687680874842,,0.15077041849792028,0.15461476530771762,,0.001659315703533473,0.03765526594273721,0.007945970577638824,
,,,,,0.02339988565489171,,,0.003768192102839404,0.04054809300688441,0.04499070022710409,,,0.03583975428404773,0.0048666893769727035,,0.0428261262086678,0.07009344500346029,,,0.02650498619699992,,0.18777218957807143,0.1287871830865814,,0.0005173615608459018,0.00143542281138711,0.023230792523789644,
,,,,,0.07084077242037339,,,0.012129231053856677,0.020789904010999873,0.07971949173448832,,,0.13699283187613778,0.007414551711821219,,0.11048848499990806,0.1681044128621732,,,0.0037551521100260923,,0.12469803637245241,0.06555396653339234,,0.002162909279461838,0.0016440556704783269,0.025176062647825247,
,,,,,0.02150138554491875,,,0.005510787868491057,0.021231272382648644,0.07478868574959784,,,0.14301507099860294,0.0026598556769988502,,0.11933271989785096,0.10715011854652431,,,0.004105166375862399,,0.06373048618813623,0.15519825857945996,,0.037423095293744275,0.02815028954322786,0.009090856203405403,
,,,,,0.010634324366836097,,,0.00166356899136194,0.0204131190111842,0.08397615978254892,,,0.26724535766714136,0.014368209346715823,,0.06616274817184487,0.12892562267925084,,,0.006288196068271335,,0.02875458765454073,0.12098834208515517,,0.0022353869018642007,0.05464970623599258,0.021828911360485263,
,,,,,0.05875929570145554,,,0.0011821735795066249,0.018870246252768307,0.08684449607682827,,,0.24766646180164287,0.0026795516156743145,,0.11080664790041347,0.09753970892365943,,,0.0015050103647295731,,0.01964300288829212,0.13938730584200135,,0.0007547236163690246,0.010148299091727273,0.009140647606627535,
,,,,,0.10359638351556134,,,0.0006942441353875872,0.019047390405952516,0.1820087044286651,,,0.001752029195919078,0.0005078191260854366,,0.13948480746517702,0.04743265737481838,,,0.06623158152723528,,0.13838384659868183,0.08062318637024397,,0.0022198533266429336,0.0031751942346428686,0.06388355861091148,
,,,,,0.016263975090742813,,,0.002362722643739773,0.006034894898978544,0.04237956837827782,,,0.003253295063534752,0.002467016217649189,,0.09512140580136567,0.08861138992715589,,,0.010454771668571654,,0.21292431173623527,0.10125151589199904,,0.0014275083418918847,0.0012066571855467447,0.015541056349472473,
,,,,,0.04856440873051704,,,0.001920091082341089,0.05024916937974334,0.21548626419708133,,,0.02218924863211904,0.013066405232529946,,0.08810963282033586,0.09361469383206653,,,0.030509223671741803,,0.16423251767504504,0.0030406781501960208,,0.02472883957745377,0.023990549243657483,0.027573046047362954,
,,,,0.001835996932101558,0.0011999367423399427,,0.0020807255471864895,,0.005383241761852462,0.022816315462385783,,,0.3791284010625217,,,0.0028087405938694928,0.01963789553403956,,0.0006020235782897916,0.002422132048385735,,0.030706918119708722,0.18749417874100355,,0.0019150153642650456,0.08315424555342629,0.006542456885199736,
,,,,0.03265834905652332,0.01867978560555139,,0.009836145352550667,,0.13991341298003307,0.04721911027877281,,,0.15486516024308322,,,0.02510738095709539,0.004824759990715746,,0.018345297225467138,0.0700466572420716,,0.005609159810084824,0.05725756054639551,,0.0031999445532159046,0.09899743645469761,0.10930865932418896,
,,,,0.008998759871622825,0.018223310195938525,,0.014699646271094794,,0.001490617244132756,0.12831559379648622,,,0.2795101301776336,,,0.0015165818645071119,0.015298517533148356,,0.00781024574072291,0.0006565158588106784,,0.010896418753943322,0.07694796544506745,,0.0030375840766324698,0.0753790010870456,0.0072288792604128125,
,0.0023985576056300617,,,0.027585835315159492,0.016164508884338447,,,0.0038164952066754884,0.045904916915213125,0.004427060903910066,,0.002276338579996717,0.42837585223104463,,0.0008045480991996667,0.006471962540579228,0.040168679455160776,,0.011385477555314254,0.018086894041973903,,0.05192341424199665,0.0005552813970982728,,0.0007865255202612295,0.03208514746295721,,
,0.0021457075409194223,,,0.005601009344213653,0.009834446247212457,,,0.055796675845542064,0.039260515318004056,0.005757412499626293,,0.004293758788037512,0.382882188735835,,0.001398703833715962,0.00392985416023566,0.08249759994663768,,0.010585584198340856,0.005599322618960341,,0.006311377562803608,0.005616262203036153,,0.00650388510991873,0.007860563946911822,,
,0.011500183930956224,,,0.005551137939645728,0.0034307022095536126,,,0.016841303030971477,0.05606221867162465,0.07785706678999496,,0.009843034156524383,0.4017802992411654,,0.0023036680776887045,0.019717172526138048,0.07438087254654369,,0.06543826958696758,0.016832153408325952,,0.0028693985524308133,0.06273317310801986,,0.0016206252247046135,0.027161289319363315,,
,0.0030477796656172454,,,0.0010617588683551672,0.002837469797661858,,,0.02127971376382908,0.026415050725150248,0.0005137256690655408,,0.008016285890858694,0.25412344301193607,,0.0018562605659021476,0.006850041094818438,0.08585947199412602,,0.012643699667283312,0.005316334788564861,,0.01892449382549697,0.012261081204307665,,0.003559819588294283,0.020658413816938285,,
,0.003593671323806098,,,0.013499993940780386,0.01842893675927146,,,0.011159473949909807,0.14280503177749304,0.0013036142603022414,,0.01127716679900758,0.3935319536117591,,0.0014836391169705887,0.013117961727053706,0.0364921470121035,,0.015608573343310674,0.014838391867821205,,0.010199726923172506,0.0005319507151615968,,0.04246666684146598,0.01775761709160176,,
,0.002202181004071886,,,0.0009431867270446099,0.012336293925334358,,,0.01586523518652343,0.0834894647415335,0.0021052830704267767,,0.049278579625118016,0.22939737166301383,,0.000622991982187352,0.0006567993909328906,0.015595932510794878,,0.026303803986379312,0.013777670754839667,,0.009960281756911963,0.002411211107759111,,0.0010146115189397587,0.03436042964758351,,
,0.002796762219516995,,,0.0019085706304524722,0.01874000066303459,,,0.01571489075214313,0.0737951978524386,0.015680748523682085,,0.11677822480950338,0.28155232095541244,,0.008258524134800254,0.001023511291603779,0.11539144149701624,,0.008153493469038557,0.01470611043794948,,0.016193222606392183,0.03159335405818452,,0.00542231460220862,0.051309512601619624,,
,0.0032262644129628887,,,0.0009726708193583208,0.020342802161287827,,,0.00531379774636583,0.04063212178764931,0.010000724256984814,,0.06398763611019617,0.21553041293491065,,0.06339588048976098,0.0024111533178797803,0.08423205793130913,,0.009024487269579261,0.02385621644597301,,0.007985582346145418,0.0015583167838606026,,0.000801244019758868,0.060126681414205206,,
,0.004140114516048684,,,0.004516864784473255,0.01811575065173609,,,0.09812313639666574,0.05925282974846822,0.0008916423868019058,,0.005268881972918458,0.27802238978279703,,0.022488836821639213,0.04232965080002861,0.0631266842793483,,0.01113615521148022,0.004993861138652931,,0.0011069682227214472,0.012969598761510263,,0.0032413373047851714,0.01465050569258319,,
,0.003697497809076441,,,0.010914086856435697,0.0044970973624903435,,,0.0027747879747441525,0.0021226093781487885,0.0018623073752509268,,0.024618289942218735,0.2876955435388542,,0.00249358970670584,0.0014197188216734046,0.11687776474218634,,0.004005486922690088,0.0042993858816238375,,0.010664434498642635,0.01706523213000576,,0.002462034825625211,0.029008573238699997,,
,0.006762318234516558,,,0.0039913667917567935,0.001564928801941776,,,0.026390805758356395,0.019145110366217587,0.0005754638349955731,,0.06859769831779441,0.1687696550651156,,0.0011886547510482493,0.002772157150430448,0.08335578230586367,,0.009761592849921666,0.0005755199697701754,,0.0011368488179307938,0.022595766014240893,,0.004514653381864449,0.02083240890554508,,
,0.000557589990317329,,,0.0021813980873242648,0.006578801814767438,,,0.04615287690540915,0.06899878875326872,0.0028195098643322685,,0.03059144899495452,0.09912009576887695,,0.0017349725058255275,0.0031855836515826954,0.28375017908989725,,0.007583906403822748,0.0005981788903657953,,0.0017583366004119173,0.02312953309009577,,0.0006495911216021337,0.050054940118582525,,
